bacterium_id,time_s,x_um,y_um,heading_rad,speed_um_s,motor_state,is_tumble,tumble_angle_rad,attractant_conc_uM,repellent_conc_uM,net_signal,signal_delta,tumble_probability,energy_level,dist_to_attractant_center_um,dist_to_repellent_center_um
3,2.1,17.992,33.692,0.3261,19.391,CCW,0,0.0,488.2497,1.6599,487.4197,35.6167,0.0837,94.1,35.923,77.391
3,2.2,17.992,33.692,2.3236,0.0,CW,1,2.2667,488.2497,1.6599,487.4197,34.209,0.0843,93.4,35.923,77.391
3,2.3,16.325,35.226,2.3236,16.962,CCW,0,0.0,471.7745,1.5699,470.9896,0.0,0.1,93.2,36.773,77.841
3,2.4,15.494,36.493,2.3236,19.93,CCW,0,0.0,466.3359,1.5764,465.5477,-16.4302,0.1,93.0,37.056,77.807
3,2.5,14.028,38.377,2.3236,23.625,CCW,0,0.0,452.0687,1.538,451.2997,-5.4419,0.1,92.8,37.803,78.005
3,2.6,12.105,39.709,2.3236,21.244,CCW,0,0.0,424.5877,1.3659,423.9048,-14.248,0.1,92.6,39.268,78.95
3,2.7,10.376,41.064,2.3236,19.505,CCW,0,0.0,399.8626,1.2306,399.2473,-27.395,0.1,92.4,40.619,79.772
3,2.8,9.139,42.747,2.3236,20.76,CCW,0,0.0,384.13,1.1866,383.5367,-24.6575,0.1,92.2,41.499,80.056
3,2.9,7.488,44.554,2.3236,22.162,CCW,0,0.0,360.4109,1.0907,359.8656,-15.7106,0.1,92.0,42.859,80.712
3,3.0,6.124,46.158,2.3236,20.859,CCW,0,0.0,340.3807,1.0161,339.8727,-23.6712,0.1,91.8,44.044,81.258
3,3.1,5.065,47.367,2.3236,17.447,CCW,0,0.0,324.4635,0.9553,323.9859,-19.9929,0.1,91.6,45.012,81.732
3,3.2,3.908,48.829,2.3236,19.921,CCW,0,0.0,306.9625,0.895,306.515,-15.8868,0.1,91.4,46.107,82.229
3,3.3,2.115,50.444,2.3236,20.06,CCW,0,0.0,279.7132,0.7761,279.3251,-17.4709,0.1,91.2,47.887,83.305
3,3.4,0.573,52.312,2.3236,20.444,CCW,0,0.0,256.6139,0.6964,256.2657,-27.1899,0.1,91.0,49.481,84.114
3,3.5,0.573,52.312,3.5356,0.0,CW,1,1.3229,256.6139,0.6964,256.2657,-23.0594,0.1,90.3,49.481,84.114
3,3.6,0.0,51.855,3.5356,18.699,CCW,0,0.0,248.8761,0.6342,248.559,0.0,0.1,90.1,50.034,84.807
3,3.7,0.0,51.385,3.5356,20.566,CCW,0,0.0,249.0867,0.6208,248.7763,-7.7067,0.1,89.9,50.019,84.964
3,3.8,0.0,50.37,3.5356,22.446,CCW,0,0.0,249.3332,0.5921,249.0372,0.2173,0.0999,89.7,50.001,85.311
3,3.9,0.0,50.229,3.5356,15.031,CCW,0,0.0,249.3449,0.5882,249.0509,0.2609,0.0999,89.5,50.001,85.36
3,4.0,0.0,49.438,3.5356,18.255,CCW,0,0.0,249.3085,0.5661,249.0254,0.0137,0.1,89.3,50.003,85.639
3,4.1,0.0,48.502,3.5356,18.39,CCW,0,0.0,249.0413,0.5404,248.7711,-0.0255,0.1,89.1,50.022,85.978
3,4.2,0.0,48.502,4.3134,0.0,CW,1,0.67,249.0413,0.5404,248.7711,-0.2542,0.1,88.4,50.022,85.978
3,4.3,0.0,46.633,4.3134,17.585,CCW,0,0.0,247.7871,0.4905,247.5418,0.0,0.1,88.2,50.113,86.679
3,4.4,0.0,44.463,4.3134,19.901,CCW,0,0.0,245.1408,0.4352,244.9232,-1.2293,0.1,88.0,50.306,87.538
3,4.5,0.0,43.036,4.3134,20.765,CCW,0,0.0,242.7231,0.4006,242.5228,-2.6186,0.1,87.8,50.483,88.127
3,4.6,0.0,41.123,4.3134,18.725,CCW,0,0.0,238.6724,0.3567,238.4941,-2.4004,0.1,87.6,50.782,88.946
3,4.7,0.0,39.332,4.3134,18.889,CCW,0,0.0,234.0759,0.3183,233.9168,-4.0288,0.1,87.4,51.125,89.743
3,4.8,0.0,36.978,4.3134,22.841,CCW,0,0.0,226.934,0.2719,226.7981,-4.5773,0.1,87.2,51.668,90.834
3,4.9,0.0,34.837,4.3134,20.943,CCW,0,0.0,219.4527,0.2338,219.3358,-7.1187,0.1,87.0,52.249,91.868
3,5.0,0.0,32.525,4.3134,23.095,CCW,0,0.0,210.4432,0.197,210.3447,-7.4623,0.1,86.8,52.966,93.026
3,5.1,0.0,31.079,4.3134,19.225,CCW,0,0.0,204.3777,0.1762,204.2896,-8.991,0.1,86.6,53.46,93.773
3,5.2,0.0,28.855,4.3134,19.646,CCW,0,0.0,194.5059,0.1474,194.4322,-6.0551,0.1,86.4,54.287,94.952
3,5.3,0.0,27.144,4.3134,18.538,CCW,0,0.0,186.5397,0.1279,186.4757,-9.8574,0.1,86.2,54.976,95.884
3,5.4,0.0,25.391,4.3134,18.965,CCW,0,0.0,178.1156,0.11,178.0606,-7.9565,0.1,86.0,55.728,96.861
3,5.5,0.0,23.432,4.3134,22.377,CCW,0,0.0,168.4664,0.0924,168.4202,-8.4151,0.1,85.8,56.62,97.979
3,5.6,0.0,21.639,4.3134,21.364,CCW,0,0.0,159.4943,0.0784,159.4552,-9.6404,0.1,85.6,57.483,99.025
3,5.7,0.0,19.989,4.3134,19.281,CCW,0,0.0,151.1834,0.067,151.1499,-8.965,0.1,85.4,58.315,100.007
3,5.8,0.0,18.315,4.3134,21.641,CCW,0,0.0,142.7524,0.0569,142.7239,-8.3052,0.1,85.2,59.194,101.02
3,5.9,0.0,16.4,4.3134,22.339,CCW,0,0.0,133.1775,0.047,133.154,-8.426,0.1,85.0,60.241,102.2
4,0.0,85.922,83.611,0.1838,19.259,CCW,0,0.0,260.6737,192.4491,164.4491,0.0,0.1,99.8,49.194,6.936
4,0.1,87.994,84.378,0.1838,20.99,CCW,0,0.0,232.5716,187.1404,139.0014,-17.3821,0.1,99.6,51.239,9.114
4,0.2,87.994,84.378,2.8712,0.0,CW,1,2.3988,232.5716,187.1404,139.0014,-25.4477,0.1,98.9,51.239,9.114
4,0.3,86.58,84.428,2.8712,17.021,CCW,0,0.0,246.14,190.1855,151.0472,0.0,0.1,98.7,50.233,7.931
4,0.4,84.777,85.02,2.8712,19.384,CCW,0,0.0,258.3946,192.4616,162.1638,12.0458,0.0942,98.5,49.355,6.93
4,0.5,82.909,85.206,2.8712,23.155,CCW,0,0.0,275.2013,194.3899,178.0063,11.1166,0.0946,98.3,48.192,5.964
4,0.6,81.126,86.038,2.8712,19.107,CCW,0,0.0,283.7205,194.0534,186.6938,15.8425,0.0924,98.1,47.619,6.142
4,0.7,81.126,86.038,4.1605,0.0,CW,1,1.24,283.7205,194.0534,186.6938,8.6875,0.0957,97.4,47.619,6.142
4,0.8,80.166,84.527,4.1605,19.04,CCW,0,0.0,311.0387,196.7431,212.6672,0.0,0.1,97.2,45.849,4.53
4,0.9,80.166,84.527,5.4284,0.0,CW,1,1.5546,311.0387,196.7431,212.6672,25.9734,0.0878,96.5,45.849,4.53
4,1.0,81.664,82.616,5.4284,23.131,CCW,0,0.0,317.2695,198.4681,218.0355,0.0,0.1,96.3,45.458,3.1
4,1.1,82.855,80.77,5.4284,23.762,CCW,0,0.0,324.4328,198.6059,225.1299,5.3682,0.0974,96.1,45.014,2.957
4,1.2,84.246,79.488,5.4284,17.958,CCW,0,0.0,321.5402,197.0945,222.993,7.0944,0.0965,95.9,45.192,4.277
4,1.3,85.418,77.72,5.4284,18.872,CCW,0,0.0,325.0411,194.5469,227.7676,-2.1369,0.1,95.7,44.976,5.878
4,1.4,86.652,75.475,5.4284,23.693,CCW,0,0.0,330.5936,189.9067,235.6402,4.7746,0.0976,95.5,44.636,8.046
4,1.5,88.144,74.008,5.4284,18.616,CCW,0,0.0,323.5121,184.296,231.3641,7.8726,0.0961,95.3,45.07,10.11
4,1.6,89.725,72.664,5.4284,17.497,CCW,0,0.0,312.8375,177.6113,224.0318,-4.2761,0.1,95.1,45.735,12.182
4,1.7,91.265,70.917,5.4284,22.235,CCW,0,0.0,304.4978,169.1509,219.9223,-7.3323,0.1,94.9,46.264,14.471
4,1.8,92.787,69.515,5.4284,21.14,CCW,0,0.0,292.684,160.7033,212.3323,-4.1095,0.1,94.7,47.028,16.536
4,1.9,94.649,67.953,5.4284,22.658,CCW,0,0.0,276.2099,149.9849,201.2174,-7.59,0.1,94.5,48.123,18.967
4,2.0,96.413,66.534,5.4284,18.647,CCW,0,0.0,259.5875,139.4539,189.8605,-11.1149,0.1,94.3,49.271,21.23
4,2.1,96.413,66.534,0.1803,0.0,CW,1,0.986,259.5875,139.4539,189.8605,-11.3569,0.1,93.6,49.271,21.23
4,2.2,98.555,66.787,0.1803,18.731,CCW,0,0.0,230.7719,132.056,164.7439,0.0,0.1,93.4,51.375,22.779
4,2.3,98.555,66.787,1.9848,0.0,CW,1,1.869,230.7719,132.056,164.7439,-25.1166,0.1,92.7,51.375,22.779
4,2.4,98.106,68.564,1.9848,16.832,CCW,0,0.0,228.2979,138.5779,159.0089,0.0,0.1,92.5,51.563,21.415
4,2.5,97.26,70.301,1.9848,20.851,CCW,0,0.0,229.9731,146.1671,156.8895,-5.735,0.1,92.3,51.436,19.798
4,2.6,96.108,72.583,1.9848,19.993,CCW,0,0.0,231.2173,155.514,153.4603,-2.1194,0.1,92.1,51.341,17.733
4,2.7,94.97,74.586,1.9848,21.755,CCW,0,0.0,232.3999,163.3006,150.7496,-3.4292,0.1,91.9,51.252,15.919
4,2.8,94.161,76.773,1.9848,17.997,CCW,0,0.0,227.259,168.9412,142.7884,-2.7107,0.1,91.7,51.643,14.524
4,2.9,93.157,78.588,1.9848,21.282,CCW,0,0.0,225.6511,173.8573,138.7225,-7.9611,0.1,91.5,51.767,13.233
4,3.0,92.517,80.693,1.9848,22.799,CCW,0,0.0,217.0476,176.3709,128.8622,-4.0659,0.1,91.3,52.438,12.536
4,3.1,91.883,82.61,1.9848,18.706,CCW,0,0.0,209.0256,177.6673,120.192,-9.8603,0.1,91.1,53.08,12.166
4,3.2,90.833,85.028,1.9848,22.099,CCW,0,0.0,200.3003,178.4326,111.084,-8.6702,0.1,90.9,53.799,11.943
4,3.3,90.133,87.55,1.9848,20.395,CCW,0,0.0,186.7226,176.0165,98.7144,-9.108,0.1,90.7,54.96,12.636
4,3.4,89.235,89.166,1.9848,18.697,CCW,0,0.0,181.3332,174.6664,94.0,-12.3697,0.1,90.5,55.438,13.012
4,3.5,88.087,90.915,1.9848,20.848,CCW,0,0.0,176.2337,172.5486,89.9593,-4.7144,0.1,90.3,55.899,13.585
4,3.6,87.927,93.26,1.9848,19.951,CCW,0,0.0,159.0017,165.2368,76.3833,-4.0407,0.1,90.1,57.532,15.449
4,3.7,86.749,95.34,1.9848,20.873,CCW,0,0.0,150.7163,159.751,70.8408,-13.576,0.1,89.9,58.363,16.759
4,3.8,85.465,97.244,1.9848,19.485,CCW,0,0.0,143.8854,153.9371,66.9168,-5.5425,0.1,89.7,59.074,18.089
4,3.9,84.049,98.923,1.9848,21.294,CCW,0,0.0,138.9339,148.2264,64.8207,-3.924,0.1,89.5,59.605,19.351
4,4.0,83.54,100.0,1.9848,20.449,CCW,0,0.0,133.474,143.7812,61.5834,-2.0962,0.1,89.3,60.207,20.311
4,4.1,82.282,100.0,1.9848,19.082,CCW,0,0.0,139.7555,144.6259,67.4426,-3.2373,0.1,89.1,59.516,20.13
4,4.2,81.773,100.0,1.9848,22.953,CCW,0,0.0,142.3122,144.8651,69.8797,5.8592,0.0971,88.9,59.241,20.078
4,4.3,81.034,100.0,1.9848,20.792,CCW,0,0.0,146.0313,145.1057,73.4784,2.4371,0.0988,88.7,58.848,20.027
4,4.4,80.074,100.0,1.9848,21.087,CCW,0,0.0,150.8668,145.2292,78.2522,3.5988,0.0982,88.5,58.348,20.0
4,4.5,79.152,100.0,1.9848,14.303,CCW,0,0.0,155.5143,145.1463,82.9411,4.7737,0.0976,88.3,57.878,20.018
4,4.6,78.8,100.0,1.9848,17.411,CCW,0,0.0,157.2878,145.0625,84.7566,4.689,0.0977,88.1,57.701,20.036
4,4.7,77.5,100.0,1.9848,20.693,CCW,0,0.0,163.8115,144.5057,91.5587,1.8154,0.0991,87.9,57.064,20.156
4,4.8,77.5,100.0,3.8203,0.0,CW,1,1.9332,163.8115,144.5057,91.5587,6.8021,0.0967,87.2,57.064,20.156
4,4.9,75.676,98.777,3.8203,17.434,CCW,0,0.0,184.8807,148.6059,110.5777,0.0,0.1,87.0,55.122,19.268
4,5.0,74.406,97.881,3.8203,18.323,CCW,0,0.0,200.9731,151.0336,125.4563,19.019,0.0909,86.8,53.742,18.736
4,5.1,72.774,96.601,3.8203,22.445,CCW,0,0.0,224.337,153.8639,147.4051,14.8786,0.0928,86.6,51.868,18.106
4,5.2,71.378,95.285,3.8203,19.393,CCW,0,0.0,248.2752,156.324,170.1132,21.9487,0.0896,86.4,50.078,17.549
4,5.3,71.378,95.285,5.3778,0.0,CW,1,1.5388,248.2752,156.324,170.1132,22.7081,0.0893,85.7,50.078,17.549
4,5.4,72.679,93.62,5.3778,21.465,CCW,0,0.0,261.1086,165.1787,178.5193,0.0,0.1,85.5,49.164,15.463
4,5.5,72.679,93.62,5.7962,0.0,CW,1,0.6294,261.1086,165.1787,178.5193,8.4061,0.0959,84.8,49.164,15.463
4,5.6,74.607,92.631,5.7962,20.279,CCW,0,0.0,260.2602,171.9851,174.2677,0.0,0.1,84.6,49.223,13.735
4,5.7,77.193,91.552,5.7962,22.172,CCW,0,0.0,254.1047,178.619,164.7952,-4.2516,0.1,84.4,49.659,11.888
4,5.8,78.988,90.787,5.7962,18.123,CCW,0,0.0,248.8183,182.0739,157.7814,-9.4724,0.1,84.2,50.039,10.834
4,5.9,80.583,89.977,5.7962,18.699,CCW,0,0.0,244.7557,184.6406,152.4354,-7.0138,0.1,84.0,50.334,9.994
5,0.0,69.651,79.645,5.9352,24.807,CCW,0,0.0,495.2149,183.5589,403.4354,0.0,0.1,99.8,35.566,10.355
5,0.1,69.651,79.645,2.4557,0.0,CW,1,2.5451,495.2149,183.5589,403.4354,-14.5162,0.1,99.1,35.566,10.355
5,0.2,68.471,80.448,2.4557,17.847,CCW,0,0.0,494.3128,179.7943,404.4156,0.0,0.1,98.9,35.613,11.538
5,0.3,66.761,81.695,2.4557,23.262,CCW,0,0.0,489.5907,173.4354,402.873,0.9802,0.0995,98.7,35.854,13.347
5,0.4,64.982,83.192,2.4557,22.01,CCW,0,0.0,478.6662,165.6275,395.8524,-1.5427,0.1,98.5,36.416,15.353
5,0.5,63.139,84.929,2.4557,22.87,CCW,0,0.0,461.2914,156.2486,383.1671,-7.0206,0.1,98.3,37.319,17.567
5,0.6,61.6,86.545,2.4557,22.094,CCW,0,0.0,441.8704,147.409,368.1659,-12.6853,0.1,98.1,38.342,19.529
5,0.7,59.909,87.93,2.4557,21.271,CCW,0,0.0,425.7798,137.7035,356.928,-15.0012,0.1,97.9,39.203,21.599
5,0.8,58.066,88.77,2.4557,17.444,CCW,0,0.0,418.4524,127.9871,354.4588,-11.2379,0.1,97.7,39.6,23.622
5,0.9,56.087,89.836,2.4557,23.105,CCW,0,0.0,405.6757,117.149,347.1012,-2.4692,0.1,97.5,40.298,25.857
5,1.0,54.303,91.451,2.4557,20.339,CCW,0,0.0,381.0425,106.1802,327.9524,-7.3576,0.1,97.3,41.674,28.133
5,1.1,52.812,92.815,2.4557,23.068,CCW,0,0.0,359.59,97.0866,311.0467,-19.1489,0.1,97.1,42.907,30.056
5,1.2,51.329,93.677,2.4557,19.092,CCW,0,0.0,346.176,89.2145,301.5687,-16.9057,0.1,96.9,43.697,31.766
5,1.3,50.325,95.482,2.4557,16.934,CCW,0,0.0,316.8685,81.6222,276.0573,-9.478,0.1,96.7,45.483,33.47
5,1.4,48.845,96.759,2.4557,21.36,CCW,0,0.0,296.5926,73.4883,259.8485,-25.5114,0.1,96.5,46.773,35.376
5,1.5,47.01,97.991,2.4557,20.784,CCW,0,0.0,276.7936,64.6333,244.477,-16.2089,0.1,96.3,48.084,37.576
5,1.6,45.302,99.439,2.4557,18.259,CCW,0,0.0,254.0708,56.4231,225.8593,-15.3715,0.1,96.1,49.661,39.772
5,1.7,44.126,100.0,2.4557,18.765,CCW,0,0.0,244.6173,51.87,218.6823,-18.6177,0.1,95.9,50.344,41.073
5,1.8,42.195,100.0,2.4557,18.793,CCW,0,0.0,241.0551,46.2916,217.9093,-7.1769,0.1,95.7,50.605,42.769
5,1.9,40.704,100.0,2.4557,19.682,CCW,0,0.0,237.6636,42.2232,216.5521,-0.773,0.1,95.5,50.857,44.093
5,2.0,38.85,100.0,2.4557,20.321,CCW,0,0.0,232.7118,37.4749,213.9743,-1.3572,0.1,95.3,51.228,45.753
5,2.1,37.352,100.0,2.4557,19.85,CCW,0,0.0,228.1468,33.8933,211.2001,-2.5777,0.1,95.1,51.575,47.105
5,2.2,35.733,100.0,2.4557,22.412,CCW,0,0.0,222.6893,30.2844,207.5471,-2.7742,0.1,94.9,51.996,48.576
5,2.3,33.702,100.0,2.4557,20.802,CCW,0,0.0,215.1418,26.1413,202.0712,-3.653,0.1,94.7,52.589,50.433
5,2.4,32.422,100.0,2.4557,19.449,CCW,0,0.0,210.0225,23.746,198.1495,-5.4759,0.1,94.5,53.0,51.61
5,2.5,30.895,100.0,2.4557,18.598,CCW,0,0.0,203.5845,21.0996,193.0348,-3.9217,0.1,94.3,53.526,53.022
5,2.6,29.075,100.0,2.4557,20.479,CCW,0,0.0,195.5119,18.2408,186.3915,-5.1148,0.1,94.1,54.202,54.711
5,2.7,27.909,100.0,2.4557,17.524,CCW,0,0.0,190.1395,16.5696,181.8546,-6.6433,0.1,93.9,54.663,55.798
5,2.8,26.659,100.0,2.4557,22.449,CCW,0,0.0,184.2334,14.9114,176.7778,-4.5369,0.1,93.7,55.18,56.967
5,2.9,25.044,100.0,2.4557,20.536,CCW,0,0.0,176.4177,12.9637,169.9358,-5.0769,0.1,93.5,55.882,58.483
5,3.0,23.2,100.0,2.4557,20.829,CCW,0,0.0,167.3097,10.9938,161.8128,-6.8419,0.1,93.3,56.729,60.218
5,3.1,22.119,100.0,2.4557,16.174,CCW,0,0.0,161.9052,9.9559,156.9273,-8.123,0.1,93.1,57.248,61.239
5,3.2,20.528,100.0,2.4557,17.798,CCW,0,0.0,153.9038,8.5748,149.6164,-4.8855,0.1,92.9,58.039,62.744
5,3.3,19.082,100.0,2.4557,19.605,CCW,0,0.0,146.6109,7.4594,142.8812,-7.3109,0.1,92.7,58.787,64.118
5,3.4,18.098,100.0,2.4557,20.925,CCW,0,0.0,141.6619,6.772,138.2759,-6.7352,0.1,92.5,59.311,65.053
5,3.5,17.243,100.0,2.4557,17.533,CCW,0,0.0,137.3771,6.2185,134.2679,-4.6053,0.1,92.3,59.775,65.867
5,3.6,15.476,100.0,2.4557,20.193,CCW,0,0.0,128.5974,5.1946,126.0001,-4.008,0.1,92.1,60.761,67.553
5,3.7,13.797,100.0,2.4557,21.259,CCW,0,0.0,120.3899,4.3583,118.2108,-8.2677,0.1,91.9,61.73,69.158
5,3.8,11.682,100.0,2.4557,22.628,CCW,0,0.0,110.2949,3.4709,108.5594,-7.7894,0.1,91.7,62.994,71.185
5,3.9,10.716,100.0,2.4557,17.186,CCW,0,0.0,105.796,3.1208,104.2356,-9.6514,0.1,91.5,63.586,72.113
5,4.0,9.352,100.0,2.4557,18.502,CCW,0,0.0,99.5775,2.6788,98.2381,-4.3238,0.1,91.3,64.438,73.425
5,4.1,7.961,100.0,2.4557,20.723,CCW,0,0.0,93.4127,2.2855,92.27,-5.9975,0.1,91.1,65.325,74.764
5,4.2,7.961,100.0,3.584,0.0,CW,1,1.2123,93.4127,2.2855,92.27,-5.9681,0.1,90.4,65.325,74.764
5,4.3,7.961,100.0,5.1721,0.0,CW,1,1.3259,93.4127,2.2855,92.27,0.0,0.1,89.7,65.325,74.764
5,4.4,8.292,99.006,5.1721,18.304,CCW,0,0.0,100.1951,2.4492,98.9705,0.0,0.1,89.5,64.352,74.184
5,4.5,9.078,97.668,5.1721,17.737,CCW,0,0.0,111.6116,2.786,110.2186,6.7005,0.0967,89.3,62.824,73.09
5,4.6,10.07,95.813,5.1721,19.23,CCW,0,0.0,128.5013,3.2743,126.8642,11.2481,0.0945,89.1,60.772,71.696
5,4.7,11.141,93.909,5.1721,22.333,CCW,0,0.0,148.0832,3.8587,146.1538,16.6456,0.092,88.9,58.634,70.249
5,4.8,11.913,91.851,5.1721,18.986,CCW,0,0.0,168.8139,4.3809,166.6235,19.2896,0.0908,88.7,56.587,69.111
5,4.9,12.777,90.119,5.1721,19.294,CCW,0,0.0,189.3947,4.9594,186.9149,20.4697,0.0903,88.5,54.727,67.98
5,5.0,13.704,89.106,5.1721,19.55,CCW,0,0.0,205.665,5.5614,202.8843,20.2915,0.0904,88.3,53.355,66.919
5,5.1,14.568,86.974,5.1721,19.4,CCW,0,0.0,232.9424,6.2608,229.812,15.9694,0.0923,88.1,51.211,65.803
5,5.2,15.125,85.401,5.1721,19.257,CCW,0,0.0,253.6108,6.7391,250.2412,26.9277,0.0874,87.9,49.694,65.1
5,5.3,16.036,83.006,5.1721,20.108,CCW,0,0.0,287.6282,7.5232,283.8666,20.4293,0.0903,87.7,47.36,64.034
5,5.4,16.711,81.325,5.1721,20.567,CCW,0,0.0,313.2351,8.1051,309.1826,33.6254,0.0845,87.5,45.71,63.303
5,5.5,17.42,80.21,5.1721,17.435,CCW,0,0.0,333.9684,8.7173,329.6098,25.316,0.0881,87.3,44.431,62.58
5,5.6,17.42,80.21,0.1926,0.0,CW,1,1.5308,333.9684,8.7173,329.6098,20.4272,0.0903,86.6,44.431,62.58
5,5.7,19.393,80.389,0.1926,19.178,CCW,0,0.0,355.7735,10.5874,350.4798,0.0,0.1,86.4,43.13,60.608
5,5.8,19.393,80.389,2.3668,0.0,CW,1,1.9858,355.7735,10.5874,350.4798,20.87,0.0901,85.7,43.13,60.608
5,5.9,18.249,81.343,2.3668,20.006,CCW,0,0.0,330.9335,9.4527,326.2072,0.0,0.1,85.5,44.615,61.766
6,0.0,53.543,44.26,0.8213,17.266,CCW,0,0.0,975.0426,41.1189,954.4832,0.0,0.1,99.8,6.745,44.467
6,0.1,54.923,45.689,0.8213,16.396,CCW,0,0.0,976.4913,47.156,952.9133,0.5635,0.0997,99.6,6.544,42.498
6,0.2,54.923,45.689,2.0555,0.0,CW,1,1.5227,976.4913,47.156,952.9133,-1.5699,0.1,98.9,6.544,42.498
6,0.3,54.069,47.118,2.0555,14.818,CCW,0,0.0,986.2824,49.1755,961.6946,0.0,0.1,98.7,4.986,41.877
6,0.4,53.22,48.124,2.0555,18.012,CCW,0,0.0,992.312,49.9845,967.3198,8.7813,0.0957,98.5,3.727,41.632
6,0.5,52.088,49.978,2.0555,24.121,CCW,0,0.0,997.58,52.1435,971.5083,5.6252,0.0972,98.3,2.088,40.993
6,0.6,50.789,51.263,2.0555,22.336,CCW,0,0.0,998.7686,52.1975,972.6698,4.1885,0.0979,98.1,1.489,40.977
6,0.7,50.339,52.891,2.0555,19.11,CCW,0,0.0,995.3024,54.9608,967.822,1.1615,0.0994,97.9,2.911,40.182
6,0.8,48.965,54.383,2.0555,22.285,CCW,0,0.0,988.7932,54.7516,961.4174,-4.8478,0.1,97.7,4.504,40.242
6,0.9,48.718,55.899,2.0555,19.187,CCW,0,0.0,979.9558,57.4431,951.2343,-6.4046,0.1,97.5,6.037,39.489
6,1.0,48.0,57.526,2.0555,20.553,CCW,0,0.0,966.8742,58.8536,937.4474,-10.1831,0.1,97.3,7.787,39.103
6,1.1,47.191,59.122,2.0555,20.337,CCW,0,0.0,950.6476,59.6463,920.8244,-13.7869,0.1,97.1,9.545,38.889
6,1.2,46.307,60.922,2.0555,19.542,CCW,0,0.0,928.8113,60.278,898.6724,-16.6229,0.1,96.9,11.529,38.719
6,1.3,46.307,60.922,3.3975,0.0,CW,1,1.5992,928.8113,60.278,898.6724,-22.1521,0.1,96.2,11.529,38.719
6,1.4,46.307,60.922,4.3458,0.0,CW,1,1.0385,928.8113,60.278,898.6724,0.0,0.1,95.5,11.529,38.719
6,1.5,45.346,59.397,4.3458,18.057,CCW,0,0.0,940.7332,54.4893,913.4885,0.0,0.1,95.3,10.487,40.316
6,1.6,44.396,57.243,4.3458,20.565,CCW,0,0.0,954.4784,47.938,930.5094,14.8162,0.0929,95.1,9.158,42.255
6,1.7,44.396,57.243,0.2495,0.0,CW,1,2.4376,954.4784,47.938,930.5094,17.0209,0.0918,94.4,9.158,42.255
6,1.8,46.3,57.36,0.2495,21.992,CCW,0,0.0,963.0069,53.5014,936.2562,0.0,0.1,94.2,8.237,40.599
6,1.9,48.614,57.65,0.2495,23.003,CCW,0,0.0,966.978,60.9842,936.4859,5.7467,0.0972,94.0,7.775,38.531
6,2.0,51.29,57.973,0.2495,20.912,CCW,0,0.0,964.4063,70.1577,929.3275,0.2297,0.0999,93.8,8.077,36.187
6,2.1,53.844,59.053,0.2495,21.856,CCW,0,0.0,947.6789,81.4498,906.954,-7.1584,0.1,93.6,9.835,33.51
6,2.2,56.208,59.464,0.2495,21.077,CCW,0,0.0,931.3029,90.7486,885.9286,-22.3735,0.1,93.4,11.318,31.429
6,2.3,57.805,59.532,0.2495,18.322,CCW,0,0.0,919.1352,96.4552,870.9076,-21.0254,0.1,93.2,12.32,30.192
6,2.4,59.811,60.061,0.2495,24.112,CCW,0,0.0,896.0944,105.0237,843.5826,-15.021,0.1,93.0,14.053,28.375
6,2.5,61.293,60.815,0.2495,19.446,CCW,0,0.0,872.9872,112.608,816.6832,-27.3251,0.1,92.8,15.637,26.796
6,2.6,63.283,61.226,0.2495,19.666,CCW,0,0.0,845.3161,120.6389,784.9966,-26.8994,0.1,92.6,17.392,25.138
6,2.7,65.8,62.02,0.2495,23.215,CCW,0,0.0,803.3632,131.4164,737.655,-31.6866,0.1,92.4,19.852,22.911
6,2.8,67.384,62.643,0.2495,20.362,CCW,0,0.0,773.6126,138.374,704.4256,-47.3416,0.1,92.2,21.495,21.458
6,2.9,69.205,62.657,0.2495,18.697,CCW,0,0.0,745.3528,143.231,673.7372,-33.2295,0.1,92.0,23.0,20.428
6,3.0,71.713,63.238,0.2495,20.618,CCW,0,0.0,698.1739,151.202,622.5729,-30.6883,0.1,91.8,25.431,18.698
6,3.1,74.699,64.048,0.2495,25.203,CCW,0,0.0,638.5582,159.5341,558.7911,-51.1644,0.1,91.6,28.414,16.81
6,3.2,77.089,64.564,0.2495,22.58,CCW,0,0.0,591.2551,164.1726,509.1688,-63.7818,0.1,91.4,30.756,15.708
6,3.3,77.089,64.564,1.2133,0.0,CW,1,1.1157,591.2551,164.1726,509.1688,-49.6223,0.1,90.7,30.756,15.708
6,3.4,77.752,66.757,1.2133,22.576,CCW,0,0.0,557.7332,173.1176,471.1744,0.0,0.1,90.5,32.419,13.433
6,3.5,77.995,68.501,1.2133,17.199,CCW,0,0.0,534.953,179.348,445.279,-37.9944,0.1,90.3,33.556,11.672
6,3.6,79.151,69.992,1.2133,20.556,CCW,0,0.0,499.4989,184.4934,407.2522,-25.8955,0.1,90.1,35.348,10.044
6,3.7,79.99,71.546,1.2133,17.787,CCW,0,0.0,468.7928,188.8867,374.3494,-38.0267,0.1,89.9,36.928,8.454
6,3.8,80.005,73.444,1.2133,18.366,CCW,0,0.0,446.8663,193.2391,350.2468,-32.9028,0.1,89.7,38.077,6.556
6,3.9,80.303,74.852,1.2133,20.677,CCW,0,0.0,426.0142,195.7905,328.1189,-24.1027,0.1,89.5,39.191,5.157
6,4.0,80.913,76.999,1.2133,22.333,CCW,0,0.0,392.2533,198.4317,293.0375,-22.1279,0.1,89.3,41.043,3.137
